"date_utc","date_time_utc","usds_price"
2023-05-18,"2023-05-18 10:20:03",1.09762531086589
2023-05-18,"2023-05-18 10:30:04",1.09762531086589
2023-05-18,"2023-05-18 10:40:03",1.09762531086589
2023-05-18,"2023-05-18 10:50:04",1.09762531086589
2023-05-18,"2023-05-18 11:00:07",1.09762531086589
2023-05-18,"2023-05-18 11:10:04",1.09762531086589
2023-05-18,"2023-05-18 11:20:04",1.09762531086589
2023-05-18,"2023-05-18 11:30:04",1.09762531086589
2023-05-18,"2023-05-18 11:40:04",1.09762531086589
2023-05-18,"2023-05-18 11:50:03",1.09762531086589
2023-05-18,"2023-05-18 12:00:07",1.09762531086589
2023-05-18,"2023-05-18 12:10:04",1.09762531086589
2023-05-18,"2023-05-18 12:20:04",1.09762531086589
2023-05-18,"2023-05-18 12:30:04",1.09762531086589
2023-05-18,"2023-05-18 12:40:04",1.09762531086589
2023-05-18,"2023-05-18 12:50:03",1.09762531086589
2023-05-18,"2023-05-18 13:00:06",1.09762531086589
2023-05-18,"2023-05-18 13:10:04",1.09762531086589
2023-05-18,"2023-05-18 13:20:03",1.09762531086589
2023-05-18,"2023-05-18 13:30:04",1.09762531086589
2023-05-18,"2023-05-18 13:40:03",1.09762531086589
2023-05-18,"2023-05-18 13:50:04",1.09762531086589
2023-05-18,"2023-05-18 14:00:06",1.09762531086589
2023-05-18,"2023-05-18 14:10:04",1.09762531086589
2023-05-18,"2023-05-18 14:20:04",1.09762531086589
2023-05-18,"2023-05-18 14:30:03",1.09762531086589
2023-05-18,"2023-05-18 14:40:04",1.09762531086589
2023-05-18,"2023-05-18 14:50:04",1.09762531086589
2023-05-18,"2023-05-18 15:00:07",1.09762531086589
2023-05-18,"2023-05-18 15:10:04",1.09762531086589
2023-05-18,"2023-05-18 15:20:03",1.09762531086589
2023-05-18,"2023-05-18 15:30:04",1.09762531086589
2023-05-18,"2023-05-18 15:40:03",1.09762531086589
2023-05-18,"2023-05-18 15:50:03",1.09762531086589
2023-05-18,"2023-05-18 16:00:10",1.09762531086589
2023-05-18,"2023-05-18 16:10:03",1.09762531086589
2023-05-18,"2023-05-18 16:20:04",1.09762531086589
2023-05-18,"2023-05-18 16:30:04",1.09762531086589
2023-05-18,"2023-05-18 16:40:04",1.09762531086589
2023-05-18,"2023-05-18 16:50:03",1.09762531086589
2023-05-18,"2023-05-18 17:00:06",1.09762531086589
2023-05-18,"2023-05-18 17:10:03",1.09762531086589
2023-05-18,"2023-05-18 17:20:04",1.09762531086589
2023-05-18,"2023-05-18 17:30:04",1.09762531086589
2023-05-18,"2023-05-18 17:40:03",1.09762531086589
2023-05-18,"2023-05-18 17:50:03",1.09762531086589
2023-05-18,"2023-05-18 18:00:06",1.09762531086589
2023-05-18,"2023-05-18 18:10:03",1.09762531086589
2023-05-18,"2023-05-18 18:20:03",1.09762531086589
2023-05-18,"2023-05-18 18:30:04",1.09762531086589
2023-05-18,"2023-05-18 18:40:04",1.09762531086589
2023-05-18,"2023-05-18 18:50:04",1.09762531086589
2023-05-18,"2023-05-18 19:00:06",1.09762531086589
2023-05-18,"2023-05-18 19:10:04",1.09762531086589
2023-05-18,"2023-05-18 19:20:04",1.09762531086589
2023-05-18,"2023-05-18 19:30:03",1.09762531086589
2023-05-18,"2023-05-18 19:40:03",1.09762531086589
2023-05-18,"2023-05-18 19:50:04",1.09762531086589
2023-05-18,"2023-05-18 20:00:07",1.09762531086589
2023-05-18,"2023-05-18 20:10:03",1.09762531086589
2023-05-18,"2023-05-18 20:20:03",1.09762531086589
2023-05-18,"2023-05-18 20:30:04",1.09762531086589
2023-05-18,"2023-05-18 20:40:04",1.09762531086589
2023-05-18,"2023-05-18 20:50:03",1.09762531086589
2023-05-18,"2023-05-18 21:00:06",1.09762531086589
2023-05-18,"2023-05-18 21:10:04",1.09762531086589
2023-05-18,"2023-05-18 21:20:04",1.09762531086589
2023-05-18,"2023-05-18 21:30:04",1.09762531086589
2023-05-18,"2023-05-18 21:40:03",1.09762531086589
2023-05-18,"2023-05-18 21:50:04",1.09762531086589
2023-05-18,"2023-05-18 22:00:06",1.09762531086589
2023-05-18,"2023-05-18 22:10:04",1.09762531086589
2023-05-18,"2023-05-18 22:20:03",1.09762531086589
2023-05-18,"2023-05-18 22:30:04",1.09762531086589
2023-05-18,"2023-05-18 22:40:03",1.09762531086589
2023-05-18,"2023-05-18 22:50:04",1.09762531086589
2023-05-18,"2023-05-18 23:00:06",1.09762531086589
2023-05-18,"2023-05-18 23:10:03",1.09762531086589
2023-05-18,"2023-05-18 23:20:03",1.09762531086589
2023-05-18,"2023-05-18 23:30:04",1.09762531086589
2023-05-18,"2023-05-18 23:40:04",1.09762531086589
2023-05-18,"2023-05-18 23:50:04",1.09762531086589
2023-05-19,"2023-05-19 00:00:07",1.09762531086589
2023-05-19,"2023-05-19 00:10:03",1.09762531086589
2023-05-19,"2023-05-19 00:20:04",1.09762531086589
2023-05-19,"2023-05-19 00:30:04",1.09762531086589
2023-05-19,"2023-05-19 00:40:03",1.09762531086589
2023-05-19,"2023-05-19 00:50:04",1.09762531086589
2023-05-19,"2023-05-19 01:00:06",1.09762531086589
2023-05-19,"2023-05-19 01:10:04",1.09762531086589
2023-05-19,"2023-05-19 01:20:03",1.09762531086589
2023-05-19,"2023-05-19 01:30:04",1.09762531086589
2023-05-19,"2023-05-19 01:40:04",1.09762531086589
2023-05-19,"2023-05-19 01:50:04",1.09762531086589
2023-05-19,"2023-05-19 02:00:05",1.09762531086589
2023-05-19,"2023-05-19 02:10:04",1.09762531086589
2023-05-19,"2023-05-19 02:20:04",1.09762531086589
2023-05-19,"2023-05-19 02:30:03",1.09762531086589
2023-05-19,"2023-05-19 02:40:04",1.09762531086589
2023-05-19,"2023-05-19 02:50:04",1.09762531086589
2023-05-19,"2023-05-19 03:00:06",1.09762531086589
2023-05-19,"2023-05-19 03:10:03",1.09762531086589
2023-05-19,"2023-05-19 03:20:04",1.09762531086589
2023-05-19,"2023-05-19 03:30:04",1.09762531086589
2023-05-19,"2023-05-19 03:40:04",1.09762531086589
2023-05-19,"2023-05-19 03:50:03",1.09762531086589
2023-05-19,"2023-05-19 04:00:06",1.09762531086589
2023-05-19,"2023-05-19 04:10:04",1.09762531086589
2023-05-19,"2023-05-19 04:20:03",1.09762531086589
2023-05-19,"2023-05-19 04:30:04",1.09762531086589
2023-05-19,"2023-05-19 04:40:04",1.09762531086589
2023-05-19,"2023-05-19 04:50:03",1.09762531086589
2023-05-19,"2023-05-19 05:00:07",1.09762531086589
2023-05-19,"2023-05-19 05:10:04",1.09762531086589
2023-05-19,"2023-05-19 05:20:04",1.09762531086589
2023-05-19,"2023-05-19 05:30:05",1.09762531086589
2023-05-19,"2023-05-19 05:40:04",1.09762531086589
2023-05-19,"2023-05-19 05:50:04",1.09762531086589
2023-05-19,"2023-05-19 06:00:08",1.09762531086589
2023-05-19,"2023-05-19 06:10:04",1.09762531086589
2023-05-19,"2023-05-19 06:20:04",1.09762531086589
2023-05-19,"2023-05-19 06:30:04",1.09762531086589
2023-05-19,"2023-05-19 06:40:04",1.09762531086589
2023-05-19,"2023-05-19 06:50:04",1.09762531086589
2023-05-19,"2023-05-19 07:00:08",1.09762531086589
2023-05-19,"2023-05-19 07:10:03",1.09762531086589
2023-05-19,"2023-05-19 07:20:04",1.09762531086589
2023-05-19,"2023-05-19 07:30:05",1.09762531086589
2023-05-19,"2023-05-19 07:40:03",1.09762531086589
2023-05-19,"2023-05-19 07:50:03",1.09762531086589
2023-05-19,"2023-05-19 08:00:06",1.09762531086589
2023-05-19,"2023-05-19 08:10:04",1.09762531086589
2023-05-19,"2023-05-19 08:20:03",1.09762531086589
2023-05-19,"2023-05-19 08:30:05",1.09762531086589
2023-05-19,"2023-05-19 08:40:04",1.09762531086589
2023-05-19,"2023-05-19 08:50:03",1.09762531086589
2023-05-19,"2023-05-19 09:00:06",1.09762531086589
2023-05-19,"2023-05-19 09:10:04",1.09762531086589
2023-05-19,"2023-05-19 09:20:04",1.09762531086589
2023-05-19,"2023-05-19 09:30:04",1.09762531086589
2023-05-19,"2023-05-19 09:40:04",1.09762531086589
2023-05-19,"2023-05-19 09:50:04",1.09762531086589
2023-05-19,"2023-05-19 10:00:07",1.09762531086589
2023-05-19,"2023-05-19 10:10:03",1.09762531086589
2023-05-19,"2023-05-19 10:20:03",1.09762531086589
2023-05-19,"2023-05-19 10:30:04",1.09762531086589
2023-05-19,"2023-05-19 10:40:03",1.09762531086589
2023-05-19,"2023-05-19 10:50:04",1.09762531086589
2023-05-19,"2023-05-19 11:00:07",1.09762531086589
2023-05-19,"2023-05-19 11:10:03",1.09762531086589
2023-05-19,"2023-05-19 11:20:03",1.09762531086589
2023-05-19,"2023-05-19 11:30:04",1.09762531086589
2023-05-19,"2023-05-19 11:40:04",1.09762531086589
2023-05-19,"2023-05-19 11:50:04",1.09762531086589
2023-05-19,"2023-05-19 12:00:07",1.09762531086589
2023-05-19,"2023-05-19 12:10:04",1.09762531086589
2023-05-19,"2023-05-19 12:20:04",1.09762531086589
2023-05-19,"2023-05-19 12:30:04",1.09762531086589
2023-05-19,"2023-05-19 12:40:03",1.09762531086589
2023-05-19,"2023-05-19 12:50:04",1.09762531086589
2023-05-19,"2023-05-19 13:00:07",1.09762531086589
2023-05-19,"2023-05-19 13:10:03",1.09762531086589
2023-05-19,"2023-05-19 13:20:04",1.09762531086589
2023-05-19,"2023-05-19 13:30:04",1.09762531086589
2023-05-19,"2023-05-19 13:40:03",1.09762531086589
2023-05-19,"2023-05-19 13:50:04",1.09762531086589
2023-05-19,"2023-05-19 14:00:06",1.09762531086589
2023-05-19,"2023-05-19 14:10:04",1.09762531086589
2023-05-19,"2023-05-19 14:20:04",1.09762531086589
2023-05-19,"2023-05-19 14:30:04",1.09762531086589
2023-05-19,"2023-05-19 14:40:04",1.09762531086589
2023-05-19,"2023-05-19 14:50:04",1.09762531086589
2023-05-19,"2023-05-19 15:00:12",1.09762531086589
2023-05-19,"2023-05-19 15:10:04",1.09762531086589
2023-05-19,"2023-05-19 15:20:04",1.09762531086589
2023-05-19,"2023-05-19 15:30:04",1.09762531086589
2023-05-19,"2023-05-19 15:40:03",1.09266378730688
2023-05-19,"2023-05-19 15:50:04",1.09266378730688
2023-05-19,"2023-05-19 16:00:07",1.09266378730688
2023-05-19,"2023-05-19 16:10:03",1.09266378730688
2023-05-19,"2023-05-19 16:20:04",1.09266378730688
2023-05-19,"2023-05-19 16:30:03",1.09266378730688
2023-05-19,"2023-05-19 16:40:04",1.09266378730688
2023-05-19,"2023-05-19 16:50:03",1.09266378730688
2023-05-19,"2023-05-19 17:00:07",1.09266378730688
2023-05-19,"2023-05-19 17:10:04",1.09266378730688
2023-05-19,"2023-05-19 17:20:04",1.09266378730688
2023-05-19,"2023-05-19 17:30:04",1.09266378730688
2023-05-19,"2023-05-19 17:40:03",1.09266378730688
2023-05-19,"2023-05-19 17:50:04",1.09266378730688
2023-05-19,"2023-05-19 18:00:06",1.09266378730688
2023-05-19,"2023-05-19 18:10:04",1.09266378730688
2023-05-19,"2023-05-19 18:20:03",1.09266378730688
2023-05-19,"2023-05-19 18:30:03",1.09266378730688
2023-05-19,"2023-05-19 18:40:04",1.09266378730688
2023-05-19,"2023-05-19 18:50:04",1.09266378730688
2023-05-19,"2023-05-19 19:00:06",1.09266378730688
2023-05-19,"2023-05-19 19:10:03",1.09266378730688
2023-05-19,"2023-05-19 19:20:03",1.09266378730688
2023-05-19,"2023-05-19 19:30:03",1.09266378730688
2023-05-19,"2023-05-19 19:40:04",1.09266378730688
2023-05-19,"2023-05-19 19:50:04",1.09266378730688
2023-05-19,"2023-05-19 20:00:06",1.09266378730688
2023-05-19,"2023-05-19 20:10:04",1.09266378730688
2023-05-19,"2023-05-19 20:20:04",1.09266378730688
2023-05-19,"2023-05-19 20:30:04",1.09266378730688
2023-05-19,"2023-05-19 20:40:03",1.09266378730688
2023-05-19,"2023-05-19 20:50:04",1.09266378730688
2023-05-19,"2023-05-19 21:00:06",1.09266378730688
2023-05-19,"2023-05-19 21:10:03",1.09266378730688
2023-05-19,"2023-05-19 21:20:04",1.09266378730688
2023-05-19,"2023-05-19 21:30:04",1.09266378730688
2023-05-19,"2023-05-19 21:40:04",1.09266378730688
2023-05-19,"2023-05-19 21:50:04",1.09266378730688
2023-05-19,"2023-05-19 22:00:06",1.09266378730688
2023-05-19,"2023-05-19 22:10:03",1.09266378730688
2023-05-19,"2023-05-19 22:20:04",1.09266378730688
2023-05-19,"2023-05-19 22:30:04",1.09266378730688
2023-05-19,"2023-05-19 22:40:04",1.09266378730688
2023-05-19,"2023-05-19 22:50:03",1.09266378730688
2023-05-19,"2023-05-19 23:00:06",1.09266378730688
2023-05-19,"2023-05-19 23:10:03",1.09266378730688
2023-05-19,"2023-05-19 23:20:04",1.09266378730688
2023-05-19,"2023-05-19 23:30:04",1.09266378730688
2023-05-19,"2023-05-19 23:40:03",1.09266378730688
2023-05-19,"2023-05-19 23:50:04",1.09266378730688
2023-05-20,"2023-05-20 00:00:07",1.09266378730688
2023-05-20,"2023-05-20 00:10:03",1.09266378730688
2023-05-20,"2023-05-20 00:20:03",1.09266378730688
2023-05-20,"2023-05-20 00:30:04",1.09266378730688
2023-05-20,"2023-05-20 00:40:04",1.09266378730688
2023-05-20,"2023-05-20 00:50:03",1.09266378730688
2023-05-20,"2023-05-20 01:00:06",1.09266378730688
2023-05-20,"2023-05-20 01:10:04",1.09266378730688
2023-05-20,"2023-05-20 01:20:03",1.09266378730688
2023-05-20,"2023-05-20 01:30:03",1.09266378730688
2023-05-20,"2023-05-20 01:40:04",1.09266378730688
2023-05-20,"2023-05-20 01:50:03",1.09266378730688
2023-05-20,"2023-05-20 02:00:06",1.09266378730688
2023-05-20,"2023-05-20 02:10:04",1.09266378730688
2023-05-20,"2023-05-20 02:20:03",1.09266378730688
2023-05-20,"2023-05-20 02:30:04",1.09266378730688
2023-05-20,"2023-05-20 02:40:03",1.09266378730688
2023-05-20,"2023-05-20 02:50:03",1.09266378730688
2023-05-20,"2023-05-20 03:00:06",1.09266378730688
2023-05-20,"2023-05-20 03:10:03",1.09266378730688
2023-05-20,"2023-05-20 03:20:04",1.09266378730688
2023-05-20,"2023-05-20 03:30:04",1.09266378730688
2023-05-20,"2023-05-20 03:40:03",1.09266378730688
2023-05-20,"2023-05-20 03:50:03",1.09266378730688
2023-05-20,"2023-05-20 04:00:06",1.09266378730688
2023-05-20,"2023-05-20 04:10:03",1.09266378730688
2023-05-20,"2023-05-20 04:20:03",1.09266378730688
2023-05-20,"2023-05-20 04:30:04",1.09266378730688
2023-05-20,"2023-05-20 04:40:04",1.09266378730688
2023-05-20,"2023-05-20 04:50:03",1.09266378730688
2023-05-20,"2023-05-20 05:00:06",1.09266378730688
2023-05-20,"2023-05-20 05:10:04",1.09266378730688
2023-05-20,"2023-05-20 05:20:04",1.09266378730688
2023-05-20,"2023-05-20 05:30:04",1.09266378730688
2023-05-20,"2023-05-20 05:40:03",1.09266378730688
2023-05-20,"2023-05-20 05:50:03",1.09266378730688
2023-05-20,"2023-05-20 06:00:07",1.09266378730688
2023-05-20,"2023-05-20 06:10:03",1.09266378730688
2023-05-20,"2023-05-20 06:20:03",1.09266378730688
2023-05-20,"2023-05-20 06:30:03",1.09266378730688
2023-05-20,"2023-05-20 06:40:03",1.09266378730688
2023-05-20,"2023-05-20 06:50:04",1.09266378730688
2023-05-20,"2023-05-20 07:00:07",1.09266378730688
2023-05-20,"2023-05-20 07:10:04",1.0925545983929
2023-05-20,"2023-05-20 07:20:04",1.0925545983929
2023-05-20,"2023-05-20 07:30:04",1.0925545983929
2023-05-20,"2023-05-20 07:40:04",1.0925545983929
2023-05-20,"2023-05-20 07:50:04",1.0925545983929
2023-05-20,"2023-05-20 08:00:06",1.0925545983929
2023-05-20,"2023-05-20 08:10:04",1.0925545983929
2023-05-20,"2023-05-20 08:20:04",1.0925545983929
2023-05-20,"2023-05-20 08:30:03",1.0925545983929
2023-05-20,"2023-05-20 08:40:04",1.0925545983929
2023-05-20,"2023-05-20 08:50:04",1.0925545983929
2023-05-20,"2023-05-20 09:00:06",1.0925545983929
2023-05-20,"2023-05-20 09:10:04",1.0925545983929
2023-05-20,"2023-05-20 09:20:03",1.0925545983929
2023-05-20,"2023-05-20 09:30:03",1.0925545983929
2023-05-20,"2023-05-20 09:40:04",1.0925545983929
2023-05-20,"2023-05-20 09:50:03",1.0925545983929
2023-05-20,"2023-05-20 10:00:05",1.0925545983929
2023-05-20,"2023-05-20 10:10:04",1.0925545983929
2023-05-20,"2023-05-20 10:20:03",1.0925545983929
2023-05-20,"2023-05-20 10:30:04",1.0925545983929
2023-05-20,"2023-05-20 10:40:04",1.0925545983929
2023-05-20,"2023-05-20 10:50:03",1.0925545983929
2023-05-20,"2023-05-20 11:00:06",1.0925545983929
2023-05-20,"2023-05-20 11:10:04",1.0925545983929
2023-05-20,"2023-05-20 11:20:03",1.0925545983929
2023-05-20,"2023-05-20 11:30:04",1.0925545983929
2023-05-20,"2023-05-20 11:40:04",1.0925545983929
2023-05-20,"2023-05-20 11:50:03",1.0925545983929
2023-05-20,"2023-05-20 12:00:06",1.0925545983929
2023-05-20,"2023-05-20 12:10:04",1.0925545983929
2023-05-20,"2023-05-20 12:20:03",1.0925545983929
2023-05-20,"2023-05-20 12:30:04",1.0925545983929
2023-05-20,"2023-05-20 12:40:03",1.0925545983929
2023-05-20,"2023-05-20 12:50:04",1.0925545983929
2023-05-20,"2023-05-20 13:00:06",1.0925545983929
2023-05-20,"2023-05-20 13:10:03",1.0925545983929
2023-05-20,"2023-05-20 13:20:03",1.0925545983929
2023-05-20,"2023-05-20 13:30:03",1.0925545983929
2023-05-20,"2023-05-20 13:40:04",1.0925545983929
2023-05-20,"2023-05-20 13:50:03",1.0925545983929
2023-05-20,"2023-05-20 14:00:06",1.0925545983929
2023-05-20,"2023-05-20 14:10:03",1.0925545983929
2023-05-20,"2023-05-20 14:20:03",1.0925545983929
2023-05-20,"2023-05-20 14:30:04",1.0925545983929
2023-05-20,"2023-05-20 14:40:03",1.0925545983929
2023-05-20,"2023-05-20 14:50:03",1.0925545983929
2023-05-20,"2023-05-20 15:00:06",1.0925545983929
2023-05-20,"2023-05-20 15:10:03",1.0925545983929
2023-05-20,"2023-05-20 15:20:03",1.0925545983929
2023-05-20,"2023-05-20 15:30:03",1.0925545983929
2023-05-20,"2023-05-20 15:40:04",1.0925545983929
2023-05-20,"2023-05-20 15:50:03",1.0925545983929
2023-05-20,"2023-05-20 16:00:06",1.0925545983929
2023-05-20,"2023-05-20 16:10:04",1.0925545983929
2023-05-20,"2023-05-20 16:20:03",1.0925545983929
2023-05-20,"2023-05-20 16:30:04",1.0925545983929
2023-05-20,"2023-05-20 16:40:04",1.0925545983929
2023-05-20,"2023-05-20 16:50:04",1.0925545983929
2023-05-20,"2023-05-20 17:00:06",1.0925545983929
2023-05-20,"2023-05-20 17:10:04",1.0925545983929
2023-05-20,"2023-05-20 17:20:04",1.0925545983929
2023-05-20,"2023-05-20 17:30:04",1.0925545983929
2023-05-20,"2023-05-20 17:40:03",1.0925545983929
2023-05-20,"2023-05-20 17:50:04",1.0925545983929
2023-05-20,"2023-05-20 18:00:06",1.0925545983929
2023-05-20,"2023-05-20 18:10:03",1.0925545983929
2023-05-20,"2023-05-20 18:20:03",1.0925545983929
2023-05-20,"2023-05-20 18:30:04",1.0925545983929
2023-05-20,"2023-05-20 18:40:04",1.0925545983929
2023-05-20,"2023-05-20 18:50:04",1.0925545983929
2023-05-20,"2023-05-20 19:00:05",1.0925545983929
2023-05-20,"2023-05-20 19:10:03",1.0925545983929
2023-05-20,"2023-05-20 19:20:04",1.0925545983929
2023-05-20,"2023-05-20 19:30:04",1.0925545983929
2023-05-20,"2023-05-20 19:40:03",1.0925545983929
2023-05-20,"2023-05-20 19:50:03",1.0925545983929
2023-05-20,"2023-05-20 20:00:06",1.0925545983929
2023-05-20,"2023-05-20 20:10:03",1.0925545983929
2023-05-20,"2023-05-20 20:20:04",1.0925545983929
2023-05-20,"2023-05-20 20:30:04",1.0925545983929
2023-05-20,"2023-05-20 20:40:03",1.0925545983929
2023-05-20,"2023-05-20 20:50:04",1.0925545983929
2023-05-20,"2023-05-20 21:00:05",1.0925545983929
2023-05-20,"2023-05-20 21:10:04",1.0925545983929
2023-05-20,"2023-05-20 21:20:04",1.0925545983929
2023-05-20,"2023-05-20 21:30:04",1.0925545983929
2023-05-20,"2023-05-20 21:40:04",1.0925545983929
2023-05-20,"2023-05-20 21:50:03",1.0925545983929
2023-05-20,"2023-05-20 22:00:05",1.0925545983929
2023-05-20,"2023-05-20 22:10:03",1.0925545983929
2023-05-20,"2023-05-20 22:20:03",1.0925545983929
2023-05-20,"2023-05-20 22:30:04",1.0925545983929
2023-05-20,"2023-05-20 22:40:03",1.0925545983929
2023-05-20,"2023-05-20 22:50:03",1.0925545983929
2023-05-20,"2023-05-20 23:00:06",1.0925545983929
2023-05-20,"2023-05-20 23:10:03",1.0925545983929
2023-05-20,"2023-05-20 23:20:03",1.0925545983929
2023-05-20,"2023-05-20 23:30:04",1.0925545983929
2023-05-20,"2023-05-20 23:40:04",1.0925545983929
2023-05-20,"2023-05-20 23:50:04",1.0925545983929
2023-05-21,"2023-05-21 00:00:07",1.0925545983929
2023-05-21,"2023-05-21 00:10:03",1.0925545983929
2023-05-21,"2023-05-21 00:20:03",1.0925545983929
2023-05-21,"2023-05-21 00:30:03",1.0925545983929
2023-05-21,"2023-05-21 00:40:04",1.0925545983929
2023-05-21,"2023-05-21 00:50:04",1.0925545983929
2023-05-21,"2023-05-21 01:00:06",1.0925545983929
2023-05-21,"2023-05-21 01:10:04",1.0925545983929
2023-05-21,"2023-05-21 01:20:04",1.0925545983929
2023-05-21,"2023-05-21 01:30:03",1.0925545983929
2023-05-21,"2023-05-21 01:40:03",1.0925545983929
2023-05-21,"2023-05-21 01:50:03",1.0925545983929
2023-05-21,"2023-05-21 02:00:06",1.0925545983929
2023-05-21,"2023-05-21 02:10:03",1.0925545983929
2023-05-21,"2023-05-21 02:20:03",1.0925545983929
2023-05-21,"2023-05-21 02:30:03",1.0925545983929
2023-05-21,"2023-05-21 02:40:03",1.0925545983929
2023-05-21,"2023-05-21 02:50:04",1.0925545983929
2023-05-21,"2023-05-21 03:00:06",1.0925545983929
2023-05-21,"2023-05-21 03:10:04",1.0925545983929
2023-05-21,"2023-05-21 03:20:04",1.0925545983929
2023-05-21,"2023-05-21 03:30:04",1.0925545983929
2023-05-21,"2023-05-21 03:40:04",1.0925545983929
2023-05-21,"2023-05-21 03:50:03",1.0925545983929
2023-05-21,"2023-05-21 04:00:06",1.0925545983929
2023-05-21,"2023-05-21 04:10:04",1.0925545983929
2023-05-21,"2023-05-21 04:20:03",1.0925545983929
2023-05-21,"2023-05-21 04:30:03",1.0925545983929
2023-05-21,"2023-05-21 04:40:03",1.0925545983929
2023-05-21,"2023-05-21 04:50:04",1.0925545983929
2023-05-21,"2023-05-21 05:00:07",1.0925545983929
2023-05-21,"2023-05-21 05:10:04",1.0925545983929
2023-05-21,"2023-05-21 05:20:03",1.0925545983929
2023-05-21,"2023-05-21 05:30:04",1.0925545983929
2023-05-21,"2023-05-21 05:40:03",1.0925545983929
2023-05-21,"2023-05-21 05:50:03",1.0925545983929
2023-05-21,"2023-05-21 06:00:06",1.0925545983929
2023-05-21,"2023-05-21 06:10:03",1.0925545983929
2023-05-21,"2023-05-21 06:20:04",1.0925545983929
2023-05-21,"2023-05-21 06:30:04",1.0925545983929
2023-05-21,"2023-05-21 06:40:03",1.0925545983929
2023-05-21,"2023-05-21 06:50:04",1.0925545983929
2023-05-21,"2023-05-21 07:00:05",1.0925545983929
2023-05-21,"2023-05-21 07:10:04",1.0925545983929
2023-05-21,"2023-05-21 07:20:04",1.0925545983929
2023-05-21,"2023-05-21 07:30:04",1.0925545983929
2023-05-21,"2023-05-21 07:40:03",1.0925545983929
2023-05-21,"2023-05-21 07:50:04",1.0925545983929
2023-05-21,"2023-05-21 08:00:06",1.0925545983929
2023-05-21,"2023-05-21 08:10:03",1.0925545983929
2023-05-21,"2023-05-21 08:20:03",1.0925545983929
2023-05-21,"2023-05-21 08:30:03",1.0925545983929
2023-05-21,"2023-05-21 08:40:03",1.0925545983929
2023-05-21,"2023-05-21 08:50:03",1.0925545983929
2023-05-21,"2023-05-21 09:00:05",1.0925545983929
2023-05-21,"2023-05-21 09:10:03",1.0925545983929
2023-05-21,"2023-05-21 09:20:03",1.0925545983929
2023-05-21,"2023-05-21 09:30:03",1.0925545983929
2023-05-21,"2023-05-21 09:40:04",1.0925545983929
2023-05-21,"2023-05-21 09:50:03",1.0925545983929
2023-05-21,"2023-05-21 10:00:06",1.0925545983929
2023-05-21,"2023-05-21 10:10:03",1.0925545983929
2023-05-21,"2023-05-21 10:20:03",1.0925545983929
2023-05-21,"2023-05-21 10:30:04",1.0925545983929
2023-05-21,"2023-05-21 10:40:04",1.0925545983929
2023-05-21,"2023-05-21 10:50:03",1.0925545983929
2023-05-21,"2023-05-21 11:00:06",1.0925545983929
2023-05-21,"2023-05-21 11:10:03",1.0925545983929
2023-05-21,"2023-05-21 11:20:03",1.0925545983929
2023-05-21,"2023-05-21 11:30:04",1.0925545983929
2023-05-21,"2023-05-21 11:40:03",1.0925545983929
2023-05-21,"2023-05-21 11:50:03",1.0925545983929
2023-05-21,"2023-05-21 12:00:06",1.0925545983929
2023-05-21,"2023-05-21 12:10:04",1.0925545983929
2023-05-21,"2023-05-21 12:20:04",1.0925545983929
2023-05-21,"2023-05-21 12:30:03",1.0925545983929
2023-05-21,"2023-05-21 12:40:04",1.0925545983929
2023-05-21,"2023-05-21 12:50:03",1.0925545983929
2023-05-21,"2023-05-21 13:00:05",1.0925545983929
2023-05-21,"2023-05-21 13:10:04",1.0925545983929
2023-05-21,"2023-05-21 13:20:04",1.0925545983929
2023-05-21,"2023-05-21 13:30:03",1.0925545983929
2023-05-21,"2023-05-21 13:40:03",1.0925545983929
2023-05-21,"2023-05-21 13:50:03",1.0925545983929
2023-05-21,"2023-05-21 14:00:05",1.0925545983929
2023-05-21,"2023-05-21 14:10:03",1.0925545983929
2023-05-21,"2023-05-21 14:20:03",1.0925545983929
2023-05-21,"2023-05-21 14:30:04",1.0925545983929
2023-05-21,"2023-05-21 14:40:03",1.0925545983929
2023-05-21,"2023-05-21 14:50:03",1.0925545983929
2023-05-21,"2023-05-21 15:00:06",1.0925545983929
2023-05-21,"2023-05-21 15:10:04",1.0925545983929
2023-05-21,"2023-05-21 15:20:03",1.0925545983929
2023-05-21,"2023-05-21 15:30:03",1.0925545983929
2023-05-21,"2023-05-21 15:40:03",1.0925545983929
2023-05-21,"2023-05-21 15:50:03",1.0925545983929
2023-05-21,"2023-05-21 16:00:06",1.0925545983929
2023-05-21,"2023-05-21 16:10:04",1.0925545983929
2023-05-21,"2023-05-21 16:20:03",1.0925545983929
2023-05-21,"2023-05-21 16:30:04",1.0925545983929
2023-05-21,"2023-05-21 16:40:04",1.0925545983929
2023-05-21,"2023-05-21 16:50:04",1.0925545983929
2023-05-21,"2023-05-21 17:00:06",1.0925545983929
2023-05-21,"2023-05-21 17:10:04",1.0925545983929
2023-05-21,"2023-05-21 17:20:04",1.0925545983929
2023-05-21,"2023-05-21 17:30:04",1.0925545983929
2023-05-21,"2023-05-21 17:40:04",1.0925545983929
2023-05-21,"2023-05-21 17:50:03",1.0925545983929
2023-05-21,"2023-05-21 18:00:07",1.0925545983929
2023-05-21,"2023-05-21 18:10:04",1.0925545983929
2023-05-21,"2023-05-21 18:20:03",1.0925545983929
2023-05-21,"2023-05-21 18:30:04",1.0925545983929
